Datetime,Open,High,Low,Close,Adj Close,Volume
2020-01-24 09:30:00-05:00,348.4599914550781,350.0,345.8800048828125,346.9599914550781,346.9599914550781,646140
2020-01-24 09:32:00-05:00,346.9898986816406,348.3999938964844,346.3044128417969,348.3999938964844,348.3999938964844,165402
2020-01-24 09:34:00-05:00,348.28399658203125,350.66351318359375,348.28399658203125,350.66351318359375,350.66351318359375,289778
2020-01-24 09:36:00-05:00,351.2034912109375,352.777587890625,351.2034912109375,352.777587890625,352.777587890625,433273
2020-01-24 09:38:00-05:00,352.87860107421875,352.92999267578125,352.2799987792969,352.2799987792969,352.2799987792969,321596
2020-01-24 09:40:00-05:00,352.2601013183594,353.3949890136719,352.2601013183594,353.3949890136719,353.3949890136719,246056
2020-01-24 09:42:00-05:00,353.4269104003906,354.57000732421875,353.4269104003906,354.57000732421875,354.57000732421875,158138
2020-01-24 09:44:00-05:00,354.5799865722656,354.5799865722656,352.7250061035156,352.7250061035156,352.7250061035156,89089
2020-01-24 09:46:00-05:00,351.8999938964844,352.614990234375,351.54901123046875,352.1199951171875,352.1199951171875,220451
2020-01-24 09:48:00-05:00,351.760009765625,352.75909423828125,351.6600036621094,352.75909423828125,352.75909423828125,141968
2020-01-24 09:50:00-05:00,352.94500732421875,354.05999755859375,352.94500732421875,353.8450012207031,353.8450012207031,120022
2020-01-24 09:52:00-05:00,354.1099853515625,354.6142883300781,354.1099853515625,354.54400634765625,354.54400634765625,158747
2020-01-24 09:54:00-05:00,354.5899963378906,354.92999267578125,354.0647888183594,354.92999267578125,354.92999267578125,114742
2020-01-24 09:56:00-05:00,355.45989990234375,355.6615905761719,355.1199951171875,355.6615905761719,355.6615905761719,179892
2020-01-24 09:58:00-05:00,355.9200134277344,357.5,355.69000244140625,357.3699951171875,357.3699951171875,196447
2020-01-24 10:00:00-05:00,357.42498779296875,357.435302734375,355.5,355.7900085449219,355.7900085449219,276307
2020-01-24 10:02:00-05:00,355.5249938964844,356.7611999511719,355.439208984375,355.6434020996094,355.6434020996094,138425
2020-01-24 10:04:00-05:00,355.82501220703125,356.4469909667969,355.4200134277344,355.4200134277344,355.4200134277344,105386
2020-01-24 10:06:00-05:00,355.5,356.9700012207031,355.5,356.7900085449219,356.7900085449219,126846
2020-01-24 10:08:00-05:00,356.82501220703125,357.6499938964844,355.75,357.2432861328125,357.2432861328125,142704
2020-01-24 10:10:00-05:00,357.4266052246094,358.5,357.2200012207031,358.4800109863281,358.4800109863281,233755
2020-01-24 10:12:00-05:00,358.4800109863281,359.4200134277344,358.3699951171875,359.2091064453125,359.2091064453125,255657
2020-01-24 10:14:00-05:00,359.3299865722656,359.5799865722656,358.8900146484375,359.0400085449219,359.0400085449219,234150
2020-01-24 10:16:00-05:00,359.1000061035156,359.20001220703125,357.8399963378906,358.5166015625,358.5166015625,186793
2020-01-24 10:18:00-05:00,358.69000244140625,359.1698913574219,358.5,358.5,358.5,138049
2020-01-24 10:20:00-05:00,358.510009765625,359.8399963378906,357.5400085449219,359.8399963378906,359.8399963378906,239189
2020-01-24 10:22:00-05:00,359.6600036621094,359.8500061035156,358.0,358.0,358.0,176339
2020-01-24 10:24:00-05:00,358.06671142578125,358.3800048828125,357.3500061035156,358.2699890136719,358.2699890136719,131709
2020-01-24 10:26:00-05:00,358.239990234375,358.260009765625,356.6499938964844,356.9200134277344,356.9200134277344,162316
2020-01-24 10:28:00-05:00,356.8999938964844,357.07000732421875,355.32000732421875,355.53118896484375,355.53118896484375,168035
2020-01-24 10:30:00-05:00,355.4855041503906,355.9399108886719,354.6099853515625,355.7300109863281,355.7300109863281,190712
2020-01-24 10:32:00-05:00,355.8345947265625,356.46990966796875,355.7500915527344,356.1300048828125,356.1300048828125,133956
2020-01-24 10:34:00-05:00,356.1600036621094,356.30999755859375,355.1000061035156,355.19000244140625,355.19000244140625,131784
2020-01-24 10:36:00-05:00,355.2200012207031,356.5199890136719,354.5400085449219,356.5199890136719,356.5199890136719,135210
2020-01-24 10:38:00-05:00,356.5299987792969,356.5400085449219,356.0,356.0668029785156,356.0668029785156,72307
2020-01-24 10:40:00-05:00,356.1455078125,356.1455078125,355.1700134277344,355.7300109863281,355.7300109863281,69332
2020-01-24 10:42:00-05:00,355.7900085449219,356.17230224609375,354.6300048828125,355.162109375,355.162109375,103390
2020-01-24 10:44:00-05:00,355.1099853515625,355.3399963378906,354.07000732421875,354.1400146484375,354.1400146484375,60851
2020-01-24 10:46:00-05:00,354.1000061035156,354.7799072265625,353.5799865722656,354.75,354.75,101063
2020-01-24 10:48:00-05:00,354.7300109863281,355.29791259765625,354.6099853515625,355.0799865722656,355.0799865722656,69894
2020-01-24 10:50:00-05:00,355.0360107421875,355.144287109375,354.6000061035156,354.9601135253906,354.9601135253906,80062
2020-01-24 10:52:00-05:00,354.9800109863281,355.7998962402344,354.8800048828125,355.5,355.5,64865
2020-01-24 10:54:00-05:00,355.489990234375,355.9100036621094,355.260009765625,355.8599853515625,355.8599853515625,50735
2020-01-24 10:56:00-05:00,355.8500061035156,355.8599853515625,354.67999267578125,354.8501892089844,354.8501892089844,73844
2020-01-24 10:58:00-05:00,354.8587951660156,355.07000732421875,354.0,354.05999755859375,354.05999755859375,67121
2020-01-24 11:00:00-05:00,354.010009765625,354.05999755859375,353.1000061035156,353.8699951171875,353.8699951171875,101919
2020-01-24 11:02:00-05:00,353.8299865722656,353.9100036621094,352.67999267578125,353.45001220703125,353.45001220703125,102928
2020-01-24 11:04:00-05:00,353.4049987792969,353.7900085449219,353.1600036621094,353.731689453125,353.731689453125,67561
2020-01-24 11:06:00-05:00,353.760009765625,353.82989501953125,353.010009765625,353.6300048828125,353.6300048828125,114469
2020-01-24 11:08:00-05:00,353.52130126953125,353.94000244140625,353.2699890136719,353.6000061035156,353.6000061035156,78786
2020-01-24 11:10:00-05:00,353.55999755859375,353.6300048828125,352.92999267578125,353.45989990234375,353.45989990234375,46454
2020-01-24 11:12:00-05:00,353.489990234375,354.3299865722656,353.1700134277344,354.2362976074219,354.2362976074219,52484
2020-01-24 11:14:00-05:00,354.07000732421875,355.3699951171875,354.0199890136719,354.9700012207031,354.9700012207031,130389
2020-01-24 11:16:00-05:00,354.9949951171875,355.4466857910156,354.3999938964844,354.4849853515625,354.4849853515625,89620
2020-01-24 11:18:00-05:00,354.3765869140625,354.4559020996094,353.1400146484375,353.6365966796875,353.6365966796875,61865
2020-01-24 11:20:00-05:00,353.69000244140625,354.84991455078125,353.6099853515625,353.69049072265625,353.69049072265625,44557
2020-01-24 11:22:00-05:00,353.62200927734375,353.8230895996094,353.1482849121094,353.4411926269531,353.4411926269531,43182
2020-01-24 11:24:00-05:00,353.29998779296875,353.29998779296875,352.0,352.1824951171875,352.1824951171875,108562
2020-01-24 11:26:00-05:00,352.2099914550781,352.6700134277344,352.0299987792969,352.4100036621094,352.4100036621094,53545
2020-01-24 11:28:00-05:00,352.44000244140625,352.9200134277344,351.8800964355469,352.3299865722656,352.3299865722656,61071
2020-01-24 11:30:00-05:00,352.2659912109375,352.7099914550781,351.6700134277344,352.010009765625,352.010009765625,82571
2020-01-24 11:32:00-05:00,352.0,352.1300048828125,351.3999938964844,351.92230224609375,351.92230224609375,52439
2020-01-24 11:34:00-05:00,351.90869140625,352.34991455078125,351.7892150878906,352.1300048828125,352.1300048828125,38063
2020-01-24 11:36:00-05:00,352.07000732421875,352.3865051269531,351.2099914550781,352.2300109863281,352.2300109863281,57873
2020-01-24 11:38:00-05:00,352.2300109863281,352.2900085449219,351.5740051269531,351.7879943847656,351.7879943847656,32993
2020-01-24 11:40:00-05:00,351.7799987792969,352.3800048828125,351.5851135253906,351.8399963378906,351.8399963378906,46281
2020-01-24 11:42:00-05:00,351.7699890136719,351.8399963378906,351.19000244140625,351.2699890136719,351.2699890136719,36764
2020-01-24 11:44:00-05:00,351.2699890136719,351.6698913574219,351.1300048828125,351.35650634765625,351.35650634765625,43973
2020-01-24 11:46:00-05:00,351.385009765625,351.92999267578125,351.1400146484375,351.75,351.75,34212
2020-01-24 11:48:00-05:00,351.6499938964844,351.70001220703125,351.1300048828125,351.3299865722656,351.3299865722656,21527
2020-01-24 11:50:00-05:00,351.3100891113281,351.3800048828125,350.510009765625,351.25,351.25,99252
2020-01-24 11:52:00-05:00,351.260009765625,351.3699951171875,350.510009765625,350.7950134277344,350.7950134277344,41694
2020-01-24 11:54:00-05:00,350.79840087890625,351.1400146484375,350.20001220703125,350.79998779296875,350.79998779296875,64676
2020-01-24 11:56:00-05:00,350.7900085449219,350.8349914550781,349.2900085449219,349.29998779296875,349.29998779296875,173112
2020-01-24 11:58:00-05:00,349.5299987792969,349.70001220703125,348.17999267578125,349.1400146484375,349.1400146484375,128923
